"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"112855987-113055987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112855987-113060987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112855987-113065987",0,NA,NA,NA,NA,NA
"112855987-113070987",0,NA,NA,NA,NA,NA
"112855987-113075987",0,NA,NA,NA,NA,NA
"112855987-113080987",0,NA,NA,NA,NA,NA
"112855987-113085987",0,NA,NA,NA,NA,NA
"112855987-113090987",0,NA,NA,NA,NA,NA
"112855987-113095987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112855987-113100987",0,NA,NA,NA,NA,NA
"112855987-113105987",0,NA,NA,NA,NA,NA
"112855987-113110987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112855987-113115987",0,NA,NA,NA,NA,NA
"112855987-113120987",0,NA,NA,NA,NA,NA
"112855987-113125987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112855987-113130987",0,NA,NA,NA,NA,NA
"112855987-113135987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112855987-113140987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112855987-113145987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112855987-113150987",0,NA,NA,NA,NA,NA
"112855987-113155987",0,NA,NA,NA,NA,NA
"112855987-113160987",0,NA,NA,NA,NA,NA
"112855987-113165987",0,NA,NA,NA,NA,NA
"112855987-113170987",0,NA,NA,NA,NA,NA
"112855987-113175987",0,NA,NA,NA,NA,NA
"112855987-113180987",0,NA,NA,NA,NA,NA
"112855987-113185987",0,NA,NA,NA,NA,NA
"112855987-113190987",0,NA,NA,NA,NA,NA
"112855987-113195987",0,NA,NA,NA,NA,NA
"112860987-112735987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112740987",1,0,2.37315904673056,0,1,NA
"112860987-112745987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112860987-112750987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112755987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112760987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112860987-112765987",1,0,2.37315904673056,0,1,NA
"112860987-112770987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112860987-112775987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112780987",0,NA,NA,NA,NA,NA
"112860987-112785987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112790987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112860987-112795987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112800987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112860987-112805987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112810987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112860987-112825987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112830987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112860987-112840987",1,0,2.20047837175745,0,1,NA
"112860987-112885987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112860987-112890987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112895987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112860987-112900987",1,0,2.20047837175745,0,1,NA
"112860987-112905987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112860987-112910987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112860987-112915987",1,0,2.20047837175745,0,1,NA
"112860987-112920987",1,0,2.37315904673056,0,1,NA
"112860987-112925987",1,0,2.20047837175745,0,1,NA
"112860987-112930987",1,0,2.37315904673056,0,1,NA
"112860987-112935987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112945987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112950987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112955987",0,NA,NA,NA,NA,NA
"112860987-112960987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112965987",0,NA,NA,NA,NA,NA
"112860987-112970987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112975987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112980987",0,NA,NA,NA,NA,NA
"112860987-112985987",0,NA,NA,NA,NA,NA
"112860987-112990987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-112995987",0,NA,NA,NA,NA,NA
"112860987-113000987",0,NA,NA,NA,NA,NA
"112860987-113005987",0,NA,NA,NA,NA,NA
"112860987-113010987",0,NA,NA,NA,NA,NA
"112860987-113015987",0,NA,NA,NA,NA,NA
"112860987-113020987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113025987",0,NA,NA,NA,NA,NA
"112860987-113030987",0,NA,NA,NA,NA,NA
"112860987-113035987",0,NA,NA,NA,NA,NA
"112860987-113040987",0,NA,NA,NA,NA,NA
"112860987-113045987",0,NA,NA,NA,NA,NA
"112860987-113050987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112860987-113055987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113060987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113065987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113070987",0,NA,NA,NA,NA,NA
"112860987-113075987",0,NA,NA,NA,NA,NA
"112860987-113080987",0,NA,NA,NA,NA,NA
"112860987-113085987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113090987",0,NA,NA,NA,NA,NA
"112860987-113095987",0,NA,NA,NA,NA,NA
"112860987-113100987",0,NA,NA,NA,NA,NA
"112860987-113105987",0,NA,NA,NA,NA,NA
"112860987-113110987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113115987",0,NA,NA,NA,NA,NA
"112860987-113120987",0,NA,NA,NA,NA,NA
"112860987-113125987",0,NA,NA,NA,NA,NA
"112860987-113130987",0,NA,NA,NA,NA,NA
"112860987-113135987",0,NA,NA,NA,NA,NA
"112860987-113140987",0,NA,NA,NA,NA,NA
"112860987-113145987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113150987",0,NA,NA,NA,NA,NA
"112860987-113155987",0,NA,NA,NA,NA,NA
"112860987-113160987",0,NA,NA,NA,NA,NA
"112860987-113165987",0,NA,NA,NA,NA,NA
"112860987-113170987",0,NA,NA,NA,NA,NA
"112860987-113175987",0,NA,NA,NA,NA,NA
"112860987-113180987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113185987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113190987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112860987-113195987",0,NA,NA,NA,NA,NA
"112865987-112735987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112740987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112865987-112750987",1,0,2.37315904673056,0,1,NA
"112865987-112755987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112865987-112760987",0,NA,NA,NA,NA,NA
"112865987-112765987",1,0,2.37315904673056,0,1,NA
"112865987-112775987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112865987-112780987",1,0,2.20047837175745,0,1,NA
"112865987-112785987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112865987-112790987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112865987-112795987",1,0,2.20047837175745,0,1,NA
"112865987-112800987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112810987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112815987",0,NA,NA,NA,NA,NA
"112865987-112820987",0,NA,NA,NA,NA,NA
"112865987-112830987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112865987-112835987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112865987-112890987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112865987-112895987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112865987-112900987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112905987",1,0,2.20047837175745,0,1,NA
"112865987-112910987",1,0,2.37315904673056,0,1,NA
"112865987-112915987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112865987-112920987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112865987-112925987",1,0,2.20047837175745,0,1,NA
"112865987-112930987",1,0,2.20047837175745,0,1,NA
"112865987-112935987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112865987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112945987",0,NA,NA,NA,NA,NA
"112865987-112950987",1,0,2.20047837175745,0,1,NA
"112865987-112955987",1,0,2.20047837175745,0,1,NA
"112865987-112960987",0,NA,NA,NA,NA,NA
"112865987-112965987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112970987",1,0,2.20047837175745,0,1,NA
"112865987-112975987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112980987",0,NA,NA,NA,NA,NA
"112865987-112985987",1,0,2.20047837175745,0,1,NA
"112865987-112990987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-112995987",0,NA,NA,NA,NA,NA
"112865987-113000987",0,NA,NA,NA,NA,NA
"112865987-113005987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113010987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113015987",0,NA,NA,NA,NA,NA
"112865987-113020987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113025987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113030987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113035987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113040987",0,NA,NA,NA,NA,NA
"112865987-113045987",1,0,2.37315904673056,0,1,NA
"112865987-113050987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113055987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113060987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113065987",0,NA,NA,NA,NA,NA
"112865987-113070987",0,NA,NA,NA,NA,NA
"112865987-113075987",0,NA,NA,NA,NA,NA
"112865987-113080987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113085987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113090987",1,0,2.37315904673056,0,1,NA
"112865987-113095987",0,NA,NA,NA,NA,NA
"112865987-113100987",0,NA,NA,NA,NA,NA
"112865987-113105987",0,NA,NA,NA,NA,NA
"112865987-113110987",0,NA,NA,NA,NA,NA
"112865987-113115987",0,NA,NA,NA,NA,NA
"112865987-113120987",0,NA,NA,NA,NA,NA
"112865987-113125987",0,NA,NA,NA,NA,NA
"112865987-113130987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113135987",0,NA,NA,NA,NA,NA
"112865987-113140987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113145987",0,NA,NA,NA,NA,NA
"112865987-113150987",0,NA,NA,NA,NA,NA
"112865987-113155987",0,NA,NA,NA,NA,NA
"112865987-113160987",0,NA,NA,NA,NA,NA
"112865987-113165987",0,NA,NA,NA,NA,NA
"112865987-113170987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113175987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112865987-113180987",0,NA,NA,NA,NA,NA
"112865987-113185987",0,NA,NA,NA,NA,NA
"112865987-113190987",0,NA,NA,NA,NA,NA
"112865987-113195987",0,NA,NA,NA,NA,NA
"112870987-112735987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112740987",1,0,2.20047837175745,0,1,NA
"112870987-112745987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112870987-112750987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112870987-112760987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112870987-112765987",1,0,2.20047837175745,0,1,NA
"112870987-112770987",1,0,2.20047837175745,0,1,NA
"112870987-112780987",1,0,2.37315904673056,0,1,NA
"112870987-112785987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112870987-112790987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112795987",1,0,2.20047837175745,0,1,NA
"112870987-112800987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112870987-112805987",1,0,2.37315904673056,0,1,NA
"112870987-112810987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112815987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112870987-112820987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112830987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112870987-112840987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112870987-112845987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112870987-112895987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112870987-112900987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112905987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112910987",0,NA,NA,NA,NA,NA
"112870987-112915987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112920987",1,0,2.20047837175745,0,1,NA
"112870987-112925987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112930987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112870987-112935987",0,NA,NA,NA,NA,NA
"112870987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112945987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112950987",0,NA,NA,NA,NA,NA
"112870987-112955987",0,NA,NA,NA,NA,NA
"112870987-112960987",0,NA,NA,NA,NA,NA
"112870987-112965987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112970987",1,0,2.37315904673056,0,1,NA
"112870987-112975987",0,NA,NA,NA,NA,NA
"112870987-112980987",0,NA,NA,NA,NA,NA
"112870987-112985987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-112990987",0,NA,NA,NA,NA,NA
"112870987-112995987",0,NA,NA,NA,NA,NA
"112870987-113000987",0,NA,NA,NA,NA,NA
"112870987-113005987",1,0,2.37315904673056,0,1,NA
"112870987-113010987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113015987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113020987",0,NA,NA,NA,NA,NA
"112870987-113025987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112870987-113030987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113035987",0,NA,NA,NA,NA,NA
"112870987-113040987",0,NA,NA,NA,NA,NA
"112870987-113045987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113050987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113055987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113060987",0,NA,NA,NA,NA,NA
"112870987-113065987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113070987",0,NA,NA,NA,NA,NA
"112870987-113075987",0,NA,NA,NA,NA,NA
"112870987-113080987",1,0,2.20047837175745,0,1,NA
"112870987-113085987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113090987",0,NA,NA,NA,NA,NA
"112870987-113095987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113100987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113105987",0,NA,NA,NA,NA,NA
"112870987-113110987",0,NA,NA,NA,NA,NA
"112870987-113115987",0,NA,NA,NA,NA,NA
"112870987-113120987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112870987-113125987",1,0,2.37315904673056,0,1,NA
"112870987-113130987",0,NA,NA,NA,NA,NA
"112870987-113135987",0,NA,NA,NA,NA,NA
"112870987-113140987",0,NA,NA,NA,NA,NA
"112870987-113145987",0,NA,NA,NA,NA,NA
"112870987-113150987",0,NA,NA,NA,NA,NA
"112870987-113155987",0,NA,NA,NA,NA,NA
"112870987-113160987",0,NA,NA,NA,NA,NA
"112870987-113165987",0,NA,NA,NA,NA,NA
"112870987-113170987",0,NA,NA,NA,NA,NA
"112870987-113175987",0,NA,NA,NA,NA,NA
"112870987-113180987",0,NA,NA,NA,NA,NA
"112870987-113185987",0,NA,NA,NA,NA,NA
"112870987-113190987",0,NA,NA,NA,NA,NA
"112870987-113195987",0,NA,NA,NA,NA,NA
"112875987-112740987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112875987-112750987",1,0,2.20047837175745,0,1,NA
"112875987-112755987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112875987-112770987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112875987-112775987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112875987-112785987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112875987-112790987",0,NA,NA,NA,NA,NA
"112875987-112800987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112875987-112805987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112875987-112810987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112875987-112815987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112875987-112820987",1,0,2.20047837175745,0,1,NA
"112875987-112830987",1,0,2.37315904673056,0,1,NA
"112875987-112840987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112875987-112845987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112875987-112895987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112875987-112905987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112875987-112910987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112875987-112915987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112875987-112925987",1,0,2.37315904673056,0,1,NA
